id,sn,epoch,mac_first_half
26ca85ccb2a70fb6a91a0c920fd61d8f,3137,1619573519.692643,6a:53:df
26ca85ccb2a70fb6a91a0c920fd61d8f,3138,1619573519.712806,6a:53:df
96be98f8b604d72b950aa20a870bbd70,205,1619573520.332766,b0:72:bf
96be98f8b604d72b950aa20a870bbd70,206,1619573520.353758,b0:72:bf
c26a66ba09deff7d6505976b06a7e569,270,1619573520.984106,66:01:0b
5fa4f6975afa45af08b1d4bacc064443,2933,1619573521.344172,46:50:ff
5fa4f6975afa45af08b1d4bacc064443,2934,1619573521.364429,46:50:ff
4f840134775118e5876e28b2ca4099ef,972,1619573521.487854,56:01:b2
4f840134775118e5876e28b2ca4099ef,3484,1619573521.501291,56:01:b2
c4b1956ead75e0149438d8e57dd41551,252,1619573526.914178,b2:a8:c6
c4b1956ead75e0149438d8e57dd41551,253,1619573526.932448,b2:a8:c6
06e6717a7298170e8a1176c2824851a0,79,1619573528.952196,5a:7b:35
06e6717a7298170e8a1176c2824851a0,80,1619573528.993349,5a:7b:35
06e6717a7298170e8a1176c2824851a0,81,1619573528.993361,5a:7b:35
de2002e2a3729bc9c57419e0753c4102,778,1619573529.421604,62:cf:bf
9853c2a0b6df2d150b74fe62c8473117,1670,1619573531.004617,3e:c4:dd
ad3832ebad83aabb8792bc945b5826b5,1105,1619573532.880895,c6:e3:18
ad3832ebad83aabb8792bc945b5826b5,1106,1619573532.901022,c6:e3:18
c6409b2665d59d8e957907c73699c317,285,1619573536.407487,7e:57:ea
c6409b2665d59d8e957907c73699c317,286,1619573536.42343,7e:57:ea
3996e37820e593217b06ca7180cd09d8,1978,1619573538.165796,38:78:62
3996e37820e593217b06ca7180cd09d8,1979,1619573538.185896,38:78:62
c72206b8121c487134aef8b1c7f85e00,202,1619573539.43948,da:a1:19
c72206b8121c487134aef8b1c7f85e00,203,1619573539.463979,da:a1:19
7c0547cc022a7234c44bd0f87c83cf7a,726,1619573540.047921,d6:57:4b
7c0547cc022a7234c44bd0f87c83cf7a,727,1619573540.075538,d6:57:4b
a2ec36e80701a3c388329a2f0d29609a,1347,1619573540.868542,4e:35:a6
c7611f2fca0ccc53e0793c439cb50613,1353,1619573541.412407,3c:22:fb
c7611f2fca0ccc53e0793c439cb50613,1354,1619573541.42239,3c:22:fb
88061975cffe942ce9372ca9906d315c,1531,1619573542.416053,b2:5a:a6
428f937721b63e6ca5456fe14e27c503,3452,1619573542.540435,86:09:f9
da09497775ef8b2c0f258b79c5a2c2cc,2622,1619573542.765747,d2:db:6f
da09497775ef8b2c0f258b79c5a2c2cc,516,1619573542.786026,d2:db:6f
9133cb8f2810a86000147f172d0d45ba,3435,1619573543.000092,76:0c:8c
9133cb8f2810a86000147f172d0d45ba,3736,1619573543.020289,76:0c:8c
36e30b5a5be31a90fd5a1cf8bd3236e2,3551,1619573543.086549,f2:af:f4
36e30b5a5be31a90fd5a1cf8bd3236e2,3552,1619573543.109439,f2:af:f4
a8f76fc5b9debc4e559cb00dab616148,1814,1619573543.769915,e2:15:71
a8f76fc5b9debc4e559cb00dab616148,1815,1619573543.790044,e2:15:71
9b7330b60d6923f44fb6261f93f13d1d,3964,1619573543.801261,76:a5:83
9b7330b60d6923f44fb6261f93f13d1d,3965,1619573543.822045,76:a5:83
a6d17b4266c5c17f54755a7756a70d18,1031,1619573545.182054,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,1046,1619573545.737766,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,1050,1619573545.786143,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,1051,1619573545.802142,aa:d7:29
9eea5784137c58880203f3efb9121b9b,224,1619573547.41537,da:a1:19
fa327c3be9f8b6978565a027f12c9b95,2199,1619573547.424549,6e:6c:3c
96be98f8b604d72b950aa20a870bbd70,266,1619573551.481962,b0:72:bf
8a1642f4142fadf61f8f7e8c80431c95,3968,1619573552.362588,0e:ef:14
8a1642f4142fadf61f8f7e8c80431c95,3970,1619573552.382179,0e:ef:14
8a1642f4142fadf61f8f7e8c80431c95,3973,1619573552.411167,0e:ef:14
8a1642f4142fadf61f8f7e8c80431c95,3975,1619573552.431397,0e:ef:14
8a1642f4142fadf61f8f7e8c80431c95,3979,1619573552.478519,0e:ef:14
4c535437aa9850b554aa0b0ba8794493,3061,1619573552.847582,56:ba:65
2490291fe8431d3bafbddc7222898fbb,237,1619573553.036417,0e:34:4a
2490291fe8431d3bafbddc7222898fbb,238,1619573553.059301,0e:34:4a
fc15f03c269cd571c2d82111ae8fd87f,1467,1619573553.529159,2a:77:0f
8a7cdf628d09079fffb58d1464b3bef6,1614,1619573553.614959,92:1d:3a
dffe32315acb5f4e25c05563bf183393,1330,1619573555.382155,02:a0:07
dffe32315acb5f4e25c05563bf183393,1332,1619573555.403025,02:a0:07
3996e37820e593217b06ca7180cd09d8,2034,1619573558.197108,38:78:62
3996e37820e593217b06ca7180cd09d8,2035,1619573558.217147,38:78:62
3996e37820e593217b06ca7180cd09d8,2036,1619573558.313938,38:78:62
3996e37820e593217b06ca7180cd09d8,2037,1619573558.333965,38:78:62
a334f42f1a0836dd8946556d3db98947,985,1619573558.953935,56:c8:7c
a334f42f1a0836dd8946556d3db98947,986,1619573558.95496,56:c8:7c
a334f42f1a0836dd8946556d3db98947,989,1619573559.038139,56:c8:7c
279fa4b6c3e22f0691df91fcf42210c7,2293,1619573559.086111,da:a1:19
279fa4b6c3e22f0691df91fcf42210c7,2294,1619573559.096183,da:a1:19
acb1a75496bca5a66abea2189a207b59,301,1619573559.712924,16:09:b5
acb1a75496bca5a66abea2189a207b59,302,1619573559.733147,16:09:b5
88c0f1f065af9509b73ef556f356556e,826,1619573560.028563,3a:5f:02
88c0f1f065af9509b73ef556f356556e,828,1619573560.053447,3a:5f:02
96be98f8b604d72b950aa20a870bbd70,276,1619573561.594011,b0:72:bf
f04a66f950e0e79e250ecc13f58f735e,1085,1619573562.240992,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1089,1619573562.286813,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1090,1619573562.288126,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1091,1619573562.303357,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1093,1619573562.325949,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1094,1619573562.327264,2a:31:ba
f04a66f950e0e79e250ecc13f58f735e,1095,1619573562.346044,2a:31:ba
9ea54ae2b6ebc19f48ee6b4f89b568fd,3212,1619573562.823913,c2:cd:e9
9ea54ae2b6ebc19f48ee6b4f89b568fd,3213,1619573562.833446,c2:cd:e9
9ccd2c068e98df1a8ebc5c2467f28cc5,3557,1619573568.156714,ae:c1:6c
9ccd2c068e98df1a8ebc5c2467f28cc5,3558,1619573568.176939,ae:c1:6c
c7611f2fca0ccc53e0793c439cb50613,1415,1619573568.270558,3c:22:fb
c7611f2fca0ccc53e0793c439cb50613,1416,1619573568.280284,3c:22:fb
075dca84b7e3a9cac48e6af85bdf0960,829,1619573571.606151,02:3d:37
075dca84b7e3a9cac48e6af85bdf0960,831,1619573571.622311,02:3d:37
075dca84b7e3a9cac48e6af85bdf0960,832,1619573571.64378,02:3d:37
96be98f8b604d72b950aa20a870bbd70,290,1619573571.931777,b0:72:bf
6bb2529e2b7cad324328d6ad17d258f5,324,1619573572.682537,46:50:8c
6bb2529e2b7cad324328d6ad17d258f5,325,1619573572.702349,46:50:8c
a6d17b4266c5c17f54755a7756a70d18,1157,1619573573.692714,aa:d7:29
8ed96ebe4dbb0578733615a66e77e735,1853,1619573573.917061,46:4c:e2
1868452d1efb216f178b90f395d50b76,2091,1619573574.067915,e5:74:30
1868452d1efb216f178b90f395d50b76,2093,1619573574.089035,e5:74:30
1868452d1efb216f178b90f395d50b76,2102,1619573574.188361,e5:74:30
58acc1af378ce8e010b37433021fbe7b,2996,1619573574.224937,3e:73:91
a6d17b4266c5c17f54755a7756a70d18,1173,1619573574.251818,aa:d7:29
6b3d22e6285d35f5115bef6f66bd80d0,6,1619573575.557327,e2:e5:35
6b3d22e6285d35f5115bef6f66bd80d0,8,1619573575.581462,e2:e5:35
a68a5f516ff3995bca9073a2a60e7358,3099,1619573577.42931,9a:a5:da
a68a5f516ff3995bca9073a2a60e7358,3100,1619573577.451263,9a:a5:da
35aa8fc5cbdc0f5fb695de07e0372679,806,1619573578.184993,f6:2a:6e
e853dcf7f2991e15c4764b096abcf6da,1340,1619573579.053601,1e:61:27
e853dcf7f2991e15c4764b096abcf6da,1341,1619573579.073788,1e:61:27
a1dfd4003620b6656b29f42e5b002407,307,1619573582.548361,1e:ba:e1
a1dfd4003620b6656b29f42e5b002407,309,1619573582.574044,1e:ba:e1
a1dfd4003620b6656b29f42e5b002407,311,1619573582.591539,1e:ba:e1
a1dfd4003620b6656b29f42e5b002407,313,1619573582.611768,1e:ba:e1
a1dfd4003620b6656b29f42e5b002407,315,1619573582.636552,1e:ba:e1
a1dfd4003620b6656b29f42e5b002407,317,1619573582.657226,1e:ba:e1
4e6f5fe276df8e2ba6e8ad0ae522eb40,1979,1619573582.69919,ee:6b:76
4e6f5fe276df8e2ba6e8ad0ae522eb40,1980,1619573582.721204,ee:6b:76
d9cb07650651f3a7d517e0eccb6d6e00,658,1619573583.428461,26:e7:04
f4cf08efac0d6e31920e0921e42f77cb,2549,1619573584.018485,0e:6e:85
98e326cf805b9dc2d1d398e4a6ddb044,2289,1619573586.477049,ee:7c:09
98e326cf805b9dc2d1d398e4a6ddb044,2291,1619573586.50003,ee:7c:09
98e326cf805b9dc2d1d398e4a6ddb044,2294,1619573586.527895,ee:7c:09
3996e37820e593217b06ca7180cd09d8,130,1619573596.709609,38:78:62
3996e37820e593217b06ca7180cd09d8,131,1619573596.724641,38:78:62
66328c906d99031d556ee428904c0d0c,2658,1619573599.70645,2a:79:0b
66328c906d99031d556ee428904c0d0c,2660,1619573599.783728,2a:79:0b
1c68b13469b2a17afa6b910beb3aa0c3,1823,1619573601.376116,9e:10:83
da9351c1471af8ee3e41772c9689ad39,2070,1619573603.178873,52:9e:de
9943847efa2d7aa14ec4e1439612a4ed,1006,1619573604.13581,26:31:6d
b57c2d75e09138d4e96b1456bbaa6556,3583,1619573604.477262,22:9f:59
b57c2d75e09138d4e96b1456bbaa6556,3587,1619573604.526796,22:9f:59
b57c2d75e09138d4e96b1456bbaa6556,3593,1619573604.584388,22:9f:59
3422e0a7193bba29a44951c8e9cceebe,1761,1619573604.825218,42:09:2a
3422e0a7193bba29a44951c8e9cceebe,3011,1619573604.837391,42:09:2a
ca52d54a0134ce0cc578c614da0d7531,2219,1619573606.372934,2e:ef:c7
ca52d54a0134ce0cc578c614da0d7531,2219,1619573606.376101,2e:ef:c7
39e70589dbaef111d94cb776a1f849b7,3123,1619573608.916622,02:0b:f1
39e70589dbaef111d94cb776a1f849b7,3124,1619573608.938038,02:0b:f1
7b92b49ffa15ee741d487a4ee86c5360,1392,1619573610.852246,6a:1f:47
0821eb4b20d4f88bf67326fab105edb8,2888,1619573612.35542,be:f9:fc
d739bcc98e970f1300809e3f2254b88e,1790,1619573612.403455,e2:99:23
6cb08f496550524b1ef66fa25449de02,888,1619573612.786372,5e:e2:55
ee8cb653520ee07ac9c564d96e64e6a6,748,1619573615.179723,b0:55:08
ee8cb653520ee07ac9c564d96e64e6a6,749,1619573615.190923,b0:55:08
ca52d54a0134ce0cc578c614da0d7531,2252,1619573615.999318,2e:ef:c7
1ba28af2ae712a0710274aa1761d162f,1938,1619573619.755806,3e:da:c5
1ba28af2ae712a0710274aa1761d162f,973,1619573619.779235,3e:da:c5
809931dc26fa5b0319ebc76654f5f221,1586,1619573621.053535,da:82:cf
809931dc26fa5b0319ebc76654f5f221,1590,1619573621.147488,da:82:cf
809931dc26fa5b0319ebc76654f5f221,1599,1619573621.387744,da:82:cf
bbac48690e673ba3b28141f99802db98,1637,1619573622.340365,fe:43:74
f7525f6dd6cb95c672741a8e756af74d,3941,1619573624.127511,3e:08:78
d862914b7fecb31fe7557c57d6439b0b,2340,1619573626.164312,9e:52:64
eb3e838258b2053103170c15b509722c,3161,1619573629.167301,32:f8:c2
f2280b4fceda99868d65113ee932e7fb,2006,1619573630.46033,4a:28:db
3996e37820e593217b06ca7180cd09d8,178,1619573631.919855,38:78:62
3996e37820e593217b06ca7180cd09d8,179,1619573631.934896,38:78:62
735dbf899324324df704dec630fd6d3b,1225,1619573632.186158,b6:de:c9
3996e37820e593217b06ca7180cd09d8,186,1619573632.597706,38:78:62
3996e37820e593217b06ca7180cd09d8,187,1619573632.612746,38:78:62
2b808cebafe9064616168714dddf112e,1770,1619573633.363772,3e:6e:ab
2b808cebafe9064616168714dddf112e,1771,1619573633.386356,3e:6e:ab
c0e06cec1aae5bb1c1b6d87bc42ddef4,1191,1619573633.876303,6e:79:9b
ca52d54a0134ce0cc578c614da0d7531,2364,1619573634.830814,2e:ef:c7
9c9f08a90d36718a5161ac88fdde6496,569,1619573639.73284,fe:5e:19
c083c0cd0f64c2b2de4021f050b6e505,911,1619573647.278152,4a:ff:40
4fd05f20625ddeac476a93f0adf48409,3720,1619573647.636807,9e:bd:e9
46cb41e5b8874495b7469f366f11aa5c,3714,1619573647.709227,f2:5f:11
46cb41e5b8874495b7469f366f11aa5c,3716,1619573647.729485,f2:5f:11
7ee05ccd0faeef722e9845f30c1527ac,526,1619573650.441267,02:ab:24
7ee05ccd0faeef722e9845f30c1527ac,527,1619573650.461558,02:ab:24
2f66251303ee4729a8c8150cb2d92d35,1060,1619573650.488154,ba:cb:de
48e63a338084627a052deb1f481bfed9,396,1619573650.491674,e6:47:eb
2f66251303ee4729a8c8150cb2d92d35,1061,1619573650.508442,ba:cb:de
48e63a338084627a052deb1f481bfed9,397,1619573650.512897,e6:47:eb
834e4a39266f0b86acdc3be6c09d323b,1941,1619573650.58169,6e:f5:cc
834e4a39266f0b86acdc3be6c09d323b,1942,1619573650.601943,6e:f5:cc
81d24c6ac9fa0e426a793e93807f871c,1266,1619573650.938521,e6:ca:25
37ef530f8b494f8b3a6cfe8d4b61bc1c,564,1619573651.104156,12:b4:4a
37ef530f8b494f8b3a6cfe8d4b61bc1c,3738,1619573651.124386,12:b4:4a
aa86c65a65b941fbbab163f29664cf65,942,1619573651.182237,22:12:f8
eee4666413b4234335bef327a0c92ae6,3964,1619573651.192062,66:70:4b
eee4666413b4234335bef327a0c92ae6,3965,1619573651.214007,66:70:4b
c317a4703ca7cff91a90f910d6684f13,1892,1619573652.663327,e2:48:83
c317a4703ca7cff91a90f910d6684f13,1893,1619573652.683515,e2:48:83
89c18c857880432ce614bad62cc07cba,2051,1619573655.240714,4e:0c:12
708d18965f0cdfaf11530c91fc464e5f,3326,1619573657.760956,ce:c4:b8
708d18965f0cdfaf11530c91fc464e5f,3328,1619573657.781143,ce:c4:b8
708d18965f0cdfaf11530c91fc464e5f,3330,1619573657.80434,ce:c4:b8
708d18965f0cdfaf11530c91fc464e5f,3332,1619573657.825205,ce:c4:b8
708d18965f0cdfaf11530c91fc464e5f,3334,1619573657.849233,ce:c4:b8
29e8754819c2e3492264feff56f4958d,3859,1619573659.167899,ea:f9:60
c72206b8121c487134aef8b1c7f85e00,283,1619573659.492895,da:a1:19
c72206b8121c487134aef8b1c7f85e00,284,1619573659.518557,da:a1:19
c72206b8121c487134aef8b1c7f85e00,285,1619573659.542357,da:a1:19
8635e4e8d18d76fade034d4d50b9b8e7,1215,1619573659.66656,ea:2f:c0
8635e4e8d18d76fade034d4d50b9b8e7,1216,1619573659.688576,ea:2f:c0
11e201ce861ef41979fce29b21bb16b8,3010,1619573660.735292,92:71:bb
11e201ce861ef41979fce29b21bb16b8,3011,1619573660.755517,92:71:bb
6377a197e536cf208cbad8d77e63941f,360,1619573662.025547,b6:8f:a3
665f06d0c744360e0d5dd5a32e16c746,3851,1619573662.141895,4e:cd:7b
c9759d0751a441d9015e77ff0336f3b5,2041,1619573665.553307,f2:66:31
a6d17b4266c5c17f54755a7756a70d18,1471,1619573667.376397,aa:d7:29
a6d17b4266c5c17f54755a7756a70d18,1472,1619573667.385785,aa:d7:29
2a85f8348e44e60a8b74d014107e2484,1230,1619573668.24618,be:52:47
2a85f8348e44e60a8b74d014107e2484,1231,1619573668.266404,be:52:47
19c10d324148b73241e82a9494e3ed1b,3501,1619573668.287356,5a:5e:c8
19c10d324148b73241e82a9494e3ed1b,3502,1619573668.30758,5a:5e:c8
48be5b939d66bab0942554dbd6e83541,3012,1619573668.714653,c2:cb:6a
48be5b939d66bab0942554dbd6e83541,3014,1619573668.71587,c2:cb:6a
96dbf24ade335b7dc2a78d5c0c482dcb,2335,1619573669.37591,86:1d:97
96dbf24ade335b7dc2a78d5c0c482dcb,3712,1619573669.4092,86:1d:97
6c02e7821e7eff8fbbc3b824e493f309,2110,1619573669.62465,76:14:da
a361727d133a2f46ea679e2b56e59bd3,527,1619573669.727458,d6:26:bc
289e33db20041619944feeacae6d0afc,3115,1619573669.789794,9e:9e:d5
02d6264aabcb43b8e60ea5de685bd464,2816,1619573672.618326,aa:7e:34
02d6264aabcb43b8e60ea5de685bd464,2817,1619573672.629558,aa:7e:34
69294e6a531ddc0c06b6246a6a0c3f04,1799,1619573673.062033,8a:c2:1c
f7fc6bcb174b029626bd0b2ebcbbf6cd,3289,1619573673.111012,3a:b2:75
4632f7ae5191ae03eb82cd4034c30764,65,1619573674.92045,6e:f7:69
163f05647a650724f0adb0905d60b05c,2334,1619573674.964289,6e:e8:0f
163f05647a650724f0adb0905d60b05c,2335,1619573674.986266,6e:e8:0f
a0c9d04bbc9bad463bc70a29fe4b08e6,1298,1619573676.810278,ce:cf:d4
117f4066efebf44aa037aae4e660a432,3806,1619573679.905558,5e:fa:52
5c7a0709899ffb385df6f42685325095,1796,1619573682.335835,be:2f:47
5c7a0709899ffb385df6f42685325095,1797,1619573682.337185,be:2f:47
5c7a0709899ffb385df6f42685325095,1798,1619573682.357656,be:2f:47
5c7a0709899ffb385df6f42685325095,1799,1619573682.358977,be:2f:47
5c7a0709899ffb385df6f42685325095,1803,1619573682.401528,be:2f:47
c1782b1d86546759b20382505ff7bb1b,2965,1619573682.45987,12:c6:cd
c1782b1d86546759b20382505ff7bb1b,2966,1619573682.480453,12:c6:cd
9b8a4b2d99f2b88ddd2a15938a30e4cb,2494,1619573685.408762,c6:9e:5f
9b8a4b2d99f2b88ddd2a15938a30e4cb,2495,1619573685.428977,c6:9e:5f
367b2ae9736c6fbddb1d6cfb28d7a49d,1954,1619573686.098998,2a:cc:6e
367b2ae9736c6fbddb1d6cfb28d7a49d,1955,1619573686.120181,2a:cc:6e
c7611f2fca0ccc53e0793c439cb50613,2405,1619573688.841985,3c:22:fb
d66839a30ed904a1c7cee66ce54662a2,2314,1619573689.34831,56:5c:6a
d66839a30ed904a1c7cee66ce54662a2,2315,1619573689.368452,56:5c:6a
69d534f660db234fadcf26b039b0d990,2302,1619573691.17418,da:a1:19
